Order_id,order_date,order_time,location,channel,customer_id,customer_type,product_category,product,quantity,unit_price,discount,revenue,food_cost,gross_profit,payment_method,table_number,table_size,booking,server_id,wait_time_minute,customer_rating,weather,day_of_week,month
O0113931-2,2026-02-24,22:00:00,Norwich City Centre,Dine-in,C13586,Returning,tapas,Spanish Omelette,1,7.0,0.05,6.65,1.68,4.97,Card,30.0,4.0,No,S001,24,3.8,Partly Cloudy,Tuesday,February
O0113931-3,2026-02-17,22:00:00,Norwich City Centre,Dine-in,C13586,Returning,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Contactless,7.0,2.0,No,S004,17,4.8,Partly Cloudy,Tuesday,February
O0113931-4,2026-02-17,22:00:00,Norwich City Centre,Dine-in,C13586,Returning,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Contactless,2.0,6.0,No,S006,17,4.6,Partly Cloudy,Tuesday,February
O0113932,2026-02-10,20:27:00,Norwich City Centre,Dine-in,C18584,New,tapas,Croquetas,1,8.5,0.1,7.65,2.38,5.27,Cash,3.0,4.0,No,S004,19,4.6,Partly Cloudy,Tuesday,February
O0113932-2,2026-02-03,20:27:00,Norwich City Centre,Dine-in,C18584,New,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Card,28.0,4.0,No,S001,17,4.0,Partly Cloudy,Tuesday,February
O0113933,2026-02-10,18:36:00,Norwich Riverside,Dine-in,C15369,Loyal,drinks,Sparkling Water,1,2.8,0.05,2.66,0.45,2.21,Online,30.0,2.0,Yes,S003,15,4.9,Partly Cloudy,Tuesday,February
O0113933-2,2026-02-10,18:36:00,Norwich Riverside,Dine-in,C15369,Loyal,tapas,Spanish Omelette,1,7.0,0.0,7.0,1.68,5.32,Cash,7.0,2.0,Yes,S002,15,4.3,Partly Cloudy,Tuesday,February
O0113933-3,2026-02-10,18:36:00,Norwich Riverside,Dine-in,C15369,Loyal,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Contactless,1.0,2.0,No,S004,27,4.5,Partly Cloudy,Tuesday,February
O0113933-4,2026-02-10,18:36:00,Norwich Riverside,Dine-in,C15369,Loyal,tapas,Garlic Prawns,1,10.5,0.15,8.92,3.47,5.45,Online,20.0,4.0,No,S002,21,4.6,Partly Cloudy,Tuesday,February
O0113934,2026-02-03,22:09:00,Norwich City Centre,Dine-in,C17485,Returning,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Online,1.0,6.0,No,S005,19,4.9,Partly Cloudy,Tuesday,February
O0113934-2,2026-02-24,22:09:00,Norwich City Centre,Dine-in,C17485,Returning,drinks,Coffee,1,3.0,0.0,3.0,0.45,2.55,Card,15.0,6.0,Yes,S005,26,4.7,Partly Cloudy,Tuesday,February
O0113934-3,2026-02-03,22:09:00,Norwich City Centre,Dine-in,C17485,Returning,tapas,Garlic Prawns,1,10.5,0.0,10.5,3.47,7.03,Cash,18.0,2.0,Yes,S005,13,4.2,Partly Cloudy,Tuesday,February
O0113935,2026-02-10,15:54:00,Norwich Riverside,Takeaway,C15718,Returning,mains,Seafood Paella,1,22.0,0.05,20.9,6.82,14.08,Card,,,No,S002,10,3.9,Partly Cloudy,Tuesday,February
O0113935-2,2026-02-10,15:54:00,Norwich Riverside,Takeaway,C15718,Returning,drinks,House Sangria,2,8.0,0.1,14.4,3.2,11.2,Cash,,,No,S006,9,5.0,Partly Cloudy,Tuesday,February
O0113935-3,2026-02-10,15:54:00,Norwich Riverside,Takeaway,C15718,Returning,tapas,Spanish Omelette,1,7.0,0.0,7.0,1.68,5.32,Online,,,No,S004,23,4.2,Partly Cloudy,Tuesday,February
O0113935-4,2026-02-10,15:54:00,Norwich Riverside,Takeaway,C15718,Returning,tapas,Patatas Bravas,1,7.5,0.0,7.5,1.88,5.62,Online,,,No,S001,13,4.6,Partly Cloudy,Tuesday,February
O0113935-5,2026-02-10,15:54:00,Norwich Riverside,Takeaway,C15718,Returning,desserts,Churros,1,6.0,0.0,6.0,1.2,4.8,Card,,,No,S006,4,4.3,Partly Cloudy,Tuesday,February
O0113936,2026-02-04,21:30:00,Norwich City Centre,Dine-in,C12352,Loyal,tapas,Garlic Prawns,1,10.5,0.05,9.97,3.47,6.5,Contactless,1.0,2.0,Yes,S004,17,4.9,Sunny,Wednesday,February
O0113937,2026-02-04,22:36:00,Norwich City Centre,Takeaway,C11480,Loyal,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Card,,,No,S003,16,5.0,Sunny,Wednesday,February
O0113937-2,2026-02-25,22:36:00,Norwich City Centre,Takeaway,C11480,Loyal,drinks,Coffee,1,3.0,0.0,3.0,0.45,2.55,Card,,,No,S003,19,3.4,Sunny,Wednesday,February
O0113938,2026-02-04,18:26:00,Norwich City Centre,Dine-in,C19497,Returning,drinks,House Sangria,1,8.0,0.0,8.0,1.6,6.4,Contactless,2.0,4.0,No,S005,25,4.1,Sunny,Wednesday,February
O0113938-2,2026-02-04,18:26:00,Norwich City Centre,Dine-in,C19497,Returning,drinks,Soft Drink,1,3.2,0.0,3.2,0.58,2.62,Contactless,10.0,4.0,Yes,S001,10,4.0,Sunny,Wednesday,February
O0113938-3,2026-02-25,18:26:00,Norwich City Centre,Dine-in,C19497,Returning,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Online,28.0,4.0,No,S003,20,4.2,Sunny,Wednesday,February
O0113939,2026-02-11,17:37:00,Norwich City Centre,Delivery,C14601,Loyal,desserts,Basque Cheesecake,1,7.0,0.0,7.0,1.75,5.25,Cash,,,No,S004,13,3.7,Sunny,Wednesday,February
O0113939-2,2026-02-11,17:37:00,Norwich City Centre,Delivery,C14601,Loyal,drinks,House Sangria,1,8.0,0.0,8.0,1.6,6.4,Online,,,No,S003,23,4.1,Sunny,Wednesday,February
O0113939-3,2026-02-11,17:37:00,Norwich City Centre,Delivery,C14601,Loyal,drinks,House Sangria,1,8.0,0.1,7.2,1.6,5.6,Card,,,No,S005,7,4.4,Sunny,Wednesday,February
O0113939-4,2026-02-18,17:37:00,Norwich City Centre,Delivery,C14601,Loyal,mains,Black Rice with Squid,1,21.0,0.05,19.95,6.3,13.65,Contactless,,,No,S005,18,4.4,Sunny,Wednesday,February
O0113940,2026-02-11,22:43:00,Norwich City Centre,Dine-in,C12690,Loyal,tapas,Garlic Prawns,3,10.5,0.0,31.5,10.4,21.1,Contactless,16.0,2.0,Yes,S004,15,5.0,Sunny,Wednesday,February
O0113940-2,2026-02-04,22:43:00,Norwich City Centre,Dine-in,C12690,Loyal,drinks,Sparkling Water,3,2.8,0.1,7.56,1.34,6.22,Card,24.0,6.0,No,S005,6,4.5,Sunny,Wednesday,February
O0113941,2026-02-11,18:08:00,Norwich City Centre,Dine-in,C10316,New,drinks,House Sangria,2,8.0,0.0,16.0,3.2,12.8,Online,27.0,2.0,No,S006,16,5.0,Sunny,Wednesday,February
O0113941-2,2026-02-11,18:08:00,Norwich City Centre,Dine-in,C10316,New,drinks,Spanish Lager,3,5.5,0.0,16.5,3.96,12.54,Contactless,5.0,2.0,No,S002,8,4.8,Sunny,Wednesday,February
O0113941-3,2026-02-04,18:08:00,Norwich City Centre,Dine-in,C10316,New,drinks,Coffee,2,3.0,0.0,6.0,0.9,5.1,Contactless,25.0,2.0,Yes,S002,24,5.0,Sunny,Wednesday,February
O0113942,2026-02-11,20:02:00,Norwich Riverside,Dine-in,C15120,New,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Contactless,10.0,4.0,No,S005,20,4.6,Sunny,Wednesday,February
O0113942-2,2026-02-11,20:02:00,Norwich Riverside,Dine-in,C15120,New,drinks,Coffee,1,3.0,0.0,3.0,0.45,2.55,Contactless,3.0,8.0,Yes,S001,29,4.0,Sunny,Wednesday,February
O0113943,2026-02-11,14:44:00,Norwich City Centre,Takeaway,C11534,New,tapas,Patatas Bravas,2,7.5,0.0,15.0,3.75,11.25,Card,,,No,S004,10,3.4,Sunny,Wednesday,February
O0113943-2,2026-02-11,14:44:00,Norwich City Centre,Takeaway,C11534,New,desserts,Crema Catalana,1,6.5,0.0,6.5,1.43,5.07,Online,,,No,S006,13,4.3,Sunny,Wednesday,February
O0113944,2026-02-18,15:12:00,Norwich City Centre,Takeaway,C10398,Returning,tapas,Spanish Omelette,2,7.0,0.0,14.0,3.36,10.64,Contactless,,,No,S005,13,4.5,Sunny,Wednesday,February
O0113944-2,2026-02-04,15:12:00,Norwich City Centre,Takeaway,C10398,Returning,desserts,Churros,1,6.0,0.0,6.0,1.2,4.8,Card,,,No,S001,14,4.3,Sunny,Wednesday,February
O0113945,2026-02-04,20:15:00,Norwich City Centre,Dine-in,C15743,Returning,tapas,Croquetas,2,8.5,0.1,15.3,4.76,10.54,Card,28.0,2.0,Yes,S002,18,3.7,Sunny,Wednesday,February
O0113945-2,2026-02-25,20:15:00,Norwich City Centre,Dine-in,C15743,Returning,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Contactless,25.0,4.0,No,S004,6,3.6,Sunny,Wednesday,February
O0113945-3,2026-02-04,20:15:00,Norwich City Centre,Dine-in,C15743,Returning,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Cash,12.0,2.0,Yes,S005,15,4.5,Sunny,Wednesday,February
O0113946,2026-02-11,20:34:00,Norwich Riverside,Dine-in,C19989,New,desserts,Crema Catalana,2,6.5,0.0,13.0,2.86,10.14,Cash,20.0,4.0,No,S005,22,3.5,Sunny,Wednesday,February
O0113946-2,2026-02-11,20:34:00,Norwich Riverside,Dine-in,C19989,New,tapas,Patatas Bravas,1,7.5,0.0,7.5,1.88,5.62,Card,18.0,2.0,Yes,S002,15,5.0,Sunny,Wednesday,February
O0113947,2026-02-11,16:31:00,Norwich Riverside,Dine-in,C18353,Returning,drinks,Coffee,2,3.0,0.0,6.0,0.9,5.1,Online,10.0,4.0,Yes,S005,21,4.1,Sunny,Wednesday,February
O0113947-2,2026-02-11,16:31:00,Norwich Riverside,Dine-in,C18353,Returning,tapas,Croquetas,1,8.5,0.05,8.07,2.38,5.69,Card,1.0,6.0,Yes,S006,21,4.3,Sunny,Wednesday,February
O0113947-3,2026-02-11,16:31:00,Norwich Riverside,Dine-in,C18353,Returning,mains,Vegetable Paella,1,17.5,0.05,16.62,4.73,11.89,Card,8.0,4.0,Yes,S002,11,4.2,Sunny,Wednesday,February
O0113948,2026-02-04,22:48:00,Norwich City Centre,Dine-in,C13728,New,mains,Black Rice with Squid,1,21.0,0.1,18.9,6.3,12.6,Card,26.0,2.0,No,S003,15,4.2,Sunny,Wednesday,February
O0113948-2,2026-02-25,22:48:00,Norwich City Centre,Dine-in,C13728,New,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Online,16.0,2.0,No,S001,13,4.3,Sunny,Wednesday,February
O0113949,2026-02-11,19:13:00,Norwich Riverside,Dine-in,C12929,New,tapas,Garlic Prawns,1,10.5,0.0,10.5,3.47,7.03,Card,18.0,4.0,No,S003,19,4.4,Sunny,Wednesday,February
O0113949-2,2026-02-11,19:13:00,Norwich Riverside,Dine-in,C12929,New,drinks,House Sangria,2,8.0,0.15,13.6,3.2,10.4,Card,4.0,2.0,Yes,S003,18,4.9,Sunny,Wednesday,February
O0113950,2026-02-11,20:42:00,Norwich Riverside,Dine-in,C19526,Returning,tapas,Croquetas,1,8.5,0.0,8.5,2.38,6.12,Online,18.0,2.0,Yes,S001,26,3.4,Sunny,Wednesday,February
O0113950-2,2026-02-11,20:42:00,Norwich Riverside,Dine-in,C19526,Returning,tapas,Garlic Prawns,3,10.5,0.0,31.5,10.4,21.1,Online,18.0,2.0,No,S004,19,4.7,Sunny,Wednesday,February
O0113951,2026-02-18,17:04:00,Norwich City Centre,Dine-in,C14479,New,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Online,25.0,4.0,Yes,S003,14,4.7,Sunny,Wednesday,February
O0113951-2,2026-02-11,17:04:00,Norwich City Centre,Dine-in,C14479,New,drinks,Sparkling Water,4,2.8,0.05,10.64,1.79,8.85,Card,30.0,4.0,No,S003,16,4.7,Sunny,Wednesday,February
O0113951-3,2026-02-11,17:04:00,Norwich City Centre,Dine-in,C14479,New,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Online,16.0,2.0,No,S004,21,4.5,Sunny,Wednesday,February
O0113951-4,2026-02-11,17:04:00,Norwich City Centre,Dine-in,C14479,New,desserts,Basque Cheesecake,1,7.0,0.0,7.0,1.75,5.25,Online,10.0,4.0,No,S003,8,4.5,Sunny,Wednesday,February
O0113952,2026-02-11,20:55:00,Norwich City Centre,Dine-in,C16948,Returning,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Cash,22.0,6.0,Yes,S001,6,4.7,Sunny,Wednesday,February
O0113952-2,2026-02-04,20:55:00,Norwich City Centre,Dine-in,C16948,Returning,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Contactless,1.0,4.0,Yes,S006,20,3.4,Sunny,Wednesday,February
O0113952-3,2026-02-18,20:55:00,Norwich City Centre,Dine-in,C16948,Returning,drinks,Sparkling Water,3,2.8,0.0,8.4,1.34,7.06,Contactless,3.0,6.0,No,S002,10,4.1,Sunny,Wednesday,February
O0113952-4,2026-02-25,20:55:00,Norwich City Centre,Dine-in,C16948,Returning,drinks,Sparkling Water,1,2.8,0.0,2.8,0.45,2.35,Online,2.0,4.0,No,S005,16,4.3,Sunny,Wednesday,February
O0113953,2026-02-11,13:32:00,Norwich Riverside,Takeaway,C15385,New,desserts,Churros,1,6.0,0.1,5.4,1.2,4.2,Contactless,,,No,S003,23,4.1,Sunny,Wednesday,February
O0113954,2026-02-11,19:57:00,Norwich Riverside,Dine-in,C18745,Returning,drinks,Soft Drink,1,3.2,0.0,3.2,0.58,2.62,Cash,3.0,4.0,Yes,S006,21,3.8,Sunny,Wednesday,February
O0113954-2,2026-02-11,19:57:00,Norwich Riverside,Dine-in,C18745,Returning,desserts,Churros,1,6.0,0.0,6.0,1.2,4.8,Contactless,27.0,2.0,No,S002,5,3.7,Sunny,Wednesday,February
O0113954-3,2026-02-11,19:57:00,Norwich Riverside,Dine-in,C18745,Returning,desserts,Basque Cheesecake,1,7.0,0.15,5.95,1.75,4.2,Online,12.0,6.0,No,S001,28,4.3,Sunny,Wednesday,February
O0113954-4,2026-02-11,19:57:00,Norwich Riverside,Dine-in,C18745,Returning,tapas,Spanish Omelette,1,7.0,0.0,7.0,1.68,5.32,Online,1.0,2.0,Yes,S003,23,4.6,Sunny,Wednesday,February
O0113955,2026-02-25,21:29:00,Norwich City Centre,Takeaway,C17614,Returning,desserts,Basque Cheesecake,2,7.0,0.0,14.0,3.5,10.5,Cash,,,No,S004,4,4.6,Sunny,Wednesday,February
O0113956,2026-02-11,19:53:00,Norwich Riverside,Dine-in,C16321,New,mains,Seafood Paella,1,22.0,0.15,18.7,6.82,11.88,Card,18.0,2.0,No,S004,29,3.7,Sunny,Wednesday,February
O0113957,2026-02-11,16:57:00,Norwich Riverside,Dine-in,C15123,Loyal,desserts,Churros,1,6.0,0.0,6.0,1.2,4.8,Contactless,20.0,2.0,Yes,S005,5,4.8,Sunny,Wednesday,February
O0113958,2026-02-04,18:34:00,Norwich City Centre,Dine-in,C12941,Loyal,desserts,Basque Cheesecake,2,7.0,0.05,13.3,3.5,9.8,Online,22.0,4.0,Yes,S003,12,4.2,Sunny,Wednesday,February
O0113959,2026-02-25,17:17:00,Norwich City Centre,Delivery,C16396,Returning,tapas,Garlic Prawns,1,10.5,0.0,10.5,3.47,7.03,Contactless,,,No,S001,11,4.7,Sunny,Wednesday,February
O0113959-2,2026-02-25,17:17:00,Norwich City Centre,Delivery,C16396,Returning,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Contactless,,,No,S006,11,4.9,Sunny,Wednesday,February
O0113960,2026-02-11,22:13:00,Norwich Riverside,Dine-in,C13632,Loyal,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Online,26.0,2.0,Yes,S002,20,4.0,Sunny,Wednesday,February
O0113961,2026-02-25,11:51:00,Norwich City Centre,Delivery,C17360,New,tapas,Patatas Bravas,1,7.5,0.0,7.5,1.88,5.62,Card,,,No,S003,10,4.2,Sunny,Wednesday,February
O0113962,2026-02-25,21:09:00,Norwich City Centre,Delivery,C13750,Loyal,desserts,Churros,1,6.0,0.0,6.0,1.2,4.8,Card,,,No,S006,13,4.8,Sunny,Wednesday,February
O0113962-2,2026-02-25,21:09:00,Norwich City Centre,Delivery,C13750,Loyal,tapas,Spanish Omelette,1,7.0,0.0,7.0,1.68,5.32,Online,,,No,S003,16,4.5,Sunny,Wednesday,February
O0113962-3,2026-02-18,21:09:00,Norwich City Centre,Delivery,C13750,Loyal,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Contactless,,,No,S004,19,4.8,Sunny,Wednesday,February
O0113963,2026-02-11,16:07:00,Norwich Riverside,Delivery,C19989,Returning,desserts,Churros,1,6.0,0.0,6.0,1.2,4.8,Card,,,No,S004,17,4.7,Sunny,Wednesday,February
O0113963-2,2026-02-11,16:07:00,Norwich Riverside,Delivery,C19989,Returning,drinks,Spanish Lager,1,5.5,0.0,5.5,1.32,4.18,Card,,,No,S002,9,4.2,Sunny,Wednesday,February
O0113963-3,2026-02-11,16:07:00,Norwich Riverside,Delivery,C19989,Returning,mains,Vegetable Paella,1,17.5,0.05,16.62,4.73,11.89,Card,,,No,S004,17,4.5,Sunny,Wednesday,February
O0113963-4,2026-02-11,16:07:00,Norwich Riverside,Delivery,C19989,Returning,desserts,Churros,1,6.0,0.05,5.7,1.2,4.5,Contactless,,,No,S003,11,4.8,Sunny,Wednesday,February
O0113964,2026-02-11,22:27:00,Norwich Riverside,Takeaway,C14456,New,desserts,Crema Catalana,1,6.5,0.0,6.5,1.43,5.07,Online,,,No,S002,18,3.9,Sunny,Wednesday,February
O0113964-2,2026-02-11,22:27:00,Norwich Riverside,Takeaway,C14456,New,mains,Black Rice with Squid,1,21.0,0.15,17.85,6.3,11.55,Card,,,No,S004,13,3.6,Sunny,Wednesday,February
O0113965,2026-02-11,15:25:00,Norwich City Centre,Dine-in,C19290,Loyal,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Contactless,20.0,2.0,Yes,S003,19,4.5,Sunny,Wednesday,February
O0113965-2,2026-02-18,15:25:00,Norwich City Centre,Dine-in,C19290,Loyal,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Card,22.0,2.0,Yes,S003,21,4.5,Sunny,Wednesday,February
O0113965-3,2026-02-25,15:25:00,Norwich City Centre,Dine-in,C19290,Loyal,tapas,Garlic Prawns,1,10.5,0.0,10.5,3.47,7.03,Card,22.0,2.0,Yes,S006,17,4.6,Sunny,Wednesday,February
O0113966,2026-02-11,13:07:00,Norwich Riverside,Takeaway,C17207,Loyal,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Contactless,,,No,S004,12,4.3,Sunny,Wednesday,February
O0113966-2,2026-02-11,13:07:00,Norwich Riverside,Takeaway,C17207,Loyal,tapas,Garlic Prawns,3,10.5,0.0,31.5,10.4,21.1,Card,,,No,S001,12,4.2,Sunny,Wednesday,February
O0113966-3,2026-02-11,13:07:00,Norwich Riverside,Takeaway,C17207,Loyal,drinks,Coffee,2,3.0,0.0,6.0,0.9,5.1,Contactless,,,No,S001,6,4.5,Sunny,Wednesday,February
O0113967,2026-02-11,18:36:00,Norwich Riverside,Dine-in,C14500,Returning,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Card,18.0,4.0,No,S005,21,4.6,Sunny,Wednesday,February
O0113968,2026-02-11,12:01:00,Norwich Riverside,Dine-in,C15028,Returning,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Card,4.0,2.0,Yes,S003,15,4.1,Sunny,Wednesday,February
O0113968-2,2026-02-11,12:01:00,Norwich Riverside,Dine-in,C15028,Returning,drinks,Soft Drink,1,3.2,0.0,3.2,0.58,2.62,Contactless,5.0,2.0,No,S002,14,4.8,Sunny,Wednesday,February
O0113968-3,2026-02-11,12:01:00,Norwich Riverside,Dine-in,C15028,Returning,mains,Chicken & Chorizo Paella,1,19.5,0.1,17.55,5.65,11.9,Online,28.0,4.0,No,S001,24,4.3,Sunny,Wednesday,February
O0113969,2026-02-11,12:49:00,Norwich Riverside,Delivery,C10583,Returning,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Online,,,No,S005,22,4.1,Sunny,Wednesday,February
O0113969-2,2026-02-11,12:49:00,Norwich Riverside,Delivery,C10583,Returning,desserts,Crema Catalana,1,6.5,0.0,6.5,1.43,5.07,Card,,,No,S004,10,4.5,Sunny,Wednesday,February
O0113969-3,2026-02-11,12:49:00,Norwich Riverside,Delivery,C10583,Returning,tapas,Croquetas,3,8.5,0.0,25.5,7.14,18.36,Online,,,No,S002,25,3.7,Sunny,Wednesday,February
O0113969-4,2026-02-11,12:49:00,Norwich Riverside,Delivery,C10583,Returning,tapas,Spanish Omelette,2,7.0,0.0,14.0,3.36,10.64,Online,,,No,S005,13,4.2,Sunny,Wednesday,February
O0113969-5,2026-02-11,12:49:00,Norwich Riverside,Delivery,C10583,Returning,drinks,Sparkling Water,1,2.8,0.05,2.66,0.45,2.21,Card,,,No,S004,12,4.0,Sunny,Wednesday,February
O0113970,2026-02-11,21:29:00,Norwich Riverside,Takeaway,C18749,Loyal,tapas,Spanish Omelette,1,7.0,0.0,7.0,1.68,5.32,Card,,,No,S003,11,5.0,Sunny,Wednesday,February
O0113970-2,2026-02-11,21:29:00,Norwich Riverside,Takeaway,C18749,Loyal,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Contactless,,,No,S003,12,4.5,Sunny,Wednesday,February
O0113970-3,2026-02-11,21:29:00,Norwich Riverside,Takeaway,C18749,Loyal,drinks,Sparkling Water,1,2.8,0.1,2.52,0.45,2.07,Online,,,No,S003,18,4.0,Sunny,Wednesday,February
O0113971,2026-02-11,21:34:00,Norwich Riverside,Dine-in,C17808,New,tapas,Patatas Bravas,2,7.5,0.0,15.0,3.75,11.25,Card,28.0,2.0,Yes,S005,21,4.1,Sunny,Wednesday,February
O0113972,2026-02-04,19:50:00,Norwich City Centre,Dine-in,C14572,New,drinks,Spanish Lager,1,5.5,0.0,5.5,1.32,4.18,Card,30.0,2.0,Yes,S003,16,3.8,Sunny,Wednesday,February
O0113972-2,2026-02-18,19:50:00,Norwich City Centre,Dine-in,C14572,New,tapas,Garlic Prawns,2,10.5,0.0,21.0,6.93,14.07,Cash,25.0,4.0,No,S005,25,4.3,Sunny,Wednesday,February
O0113972-3,2026-02-18,19:50:00,Norwich City Centre,Dine-in,C14572,New,drinks,Soft Drink,3,3.2,0.1,8.64,1.73,6.91,Cash,14.0,2.0,No,S001,12,4.3,Sunny,Wednesday,February
O0113972-4,2026-02-18,19:50:00,Norwich City Centre,Dine-in,C14572,New,drinks,House Sangria,1,8.0,0.1,7.2,1.6,5.6,Card,23.0,2.0,Yes,S005,18,4.9,Sunny,Wednesday,February
O0113972-5,2026-02-04,19:50:00,Norwich City Centre,Dine-in,C14572,New,mains,Vegetable Paella,1,17.5,0.0,17.5,4.73,12.77,Cash,23.0,2.0,No,S002,28,4.6,Sunny,Wednesday,February
O0113973,2026-02-11,19:07:00,Norwich City Centre,Dine-in,C12425,New,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Contactless,26.0,2.0,Yes,S002,25,3.9,Sunny,Wednesday,February
O0113973-2,2026-02-25,19:07:00,Norwich City Centre,Dine-in,C12425,New,desserts,Basque Cheesecake,1,7.0,0.1,6.3,1.75,4.55,Card,28.0,4.0,Yes,S002,18,3.9,Sunny,Wednesday,February
O0113973-3,2026-02-18,19:07:00,Norwich City Centre,Dine-in,C12425,New,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Contactless,22.0,6.0,No,S001,18,4.2,Sunny,Wednesday,February
O0113973-4,2026-02-04,19:07:00,Norwich City Centre,Dine-in,C12425,New,desserts,Crema Catalana,1,6.5,0.0,6.5,1.43,5.07,Card,5.0,4.0,No,S006,21,4.0,Sunny,Wednesday,February
O0113974,2026-02-18,19:42:00,Norwich City Centre,Dine-in,C10655,New,mains,Black Rice with Squid,1,21.0,0.0,21.0,6.3,14.7,Card,18.0,4.0,Yes,S004,19,4.5,Sunny,Wednesday,February
O0113974-2,2026-02-18,19:42:00,Norwich City Centre,Dine-in,C10655,New,mains,Chicken & Chorizo Paella,1,19.5,0.0,19.5,5.65,13.85,Contactless,30.0,2.0,No,S005,16,4.6,Sunny,Wednesday,February
O0113974-3,2026-02-04,19:42:00,Norwich City Centre,Dine-in,C10655,New,drinks,Sparkling Water,1,2.8,0.05,2.66,0.45,2.21,Online,16.0,2.0,No,S001,15,5.0,Sunny,Wednesday,February
O0113974-4,2026-02-25,19:42:00,Norwich City Centre,Dine-in,C10655,New,drinks,Soft Drink,3,3.2,0.0,9.6,1.73,7.87,Contactless,1.0,2.0,No,S001,8,4.5,Sunny,Wednesday,February
O0113975,2026-02-25,20:11:00,Norwich City Centre,Takeaway,C18466,Returning,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Card,,,No,S003,11,4.0,Sunny,Wednesday,February
O0113975-2,2026-02-04,20:11:00,Norwich City Centre,Takeaway,C18466,Returning,mains,Black Rice with Squid,1,21.0,0.05,19.95,6.3,13.65,Card,,,No,S004,11,5.0,Sunny,Wednesday,February
O0113975-3,2026-02-04,20:11:00,Norwich City Centre,Takeaway,C18466,Returning,mains,Seafood Paella,1,22.0,0.1,19.8,6.82,12.98,Card,,,No,S003,15,4.3,Sunny,Wednesday,February
O0113975-4,2026-02-04,20:11:00,Norwich City Centre,Takeaway,C18466,Returning,tapas,Garlic Prawns,1,10.5,0.05,9.97,3.47,6.5,Contactless,,,No,S005,17,4.0,Sunny,Wednesday,February
O0113976,2026-02-11,21:39:00,Norwich Riverside,Dine-in,C18120,New,mains,Vegetable Paella,1,17.5,0.05,16.62,4.73,11.89,Card,10.0,4.0,No,S004,15,5.0,Sunny,Wednesday,February
O0113976-2,2026-02-11,21:39:00,Norwich Riverside,Dine-in,C18120,New,tapas,Patatas Bravas,1,7.5,0.1,6.75,1.88,4.87,Card,21.0,2.0,No,S005,19,3.8,Sunny,Wednesday,February
O0113977,2026-02-11,15:42:00,Norwich Riverside,Delivery,C14086,New,tapas,Garlic Prawns,1,10.5,0.0,10.5,3.47,7.03,Online,,,No,S001,10,4.0,Sunny,Wednesday,February
O0113978,2026-02-04,21:39:00,Norwich City Centre,Takeaway,C11021,Returning,tapas,Spanish Omelette,1,7.0,0.0,7.0,1.68,5.32,Contactless,,,No,S005,15,3.6,Sunny,Wednesday,February
O0113978-2,2026-02-04,21:39:00,Norwich City Centre,Takeaway,C11021,Returning,drinks,Spanish Lager,1,5.5,0.0,5.5,1.32,4.18,Card,,,No,S003,18,4.5,Sunny,Wednesday,February
O0113978-3,2026-02-25,21:39:00,Norwich City Centre,Takeaway,C11021,Returning,mains,Vegetable Paella,1,17.5,0.1,15.75,4.73,11.02,Card,,,No,S002,5,4.3,Sunny,Wednesday,February
O0113979,2026-02-04,19:56:00,Norwich City Centre,Delivery,C15957,Returning,tapas,Garlic Prawns,1,10.5,0.0,10.5,3.47,7.03,Online,,,No,S005,5,5.0,Sunny,Wednesday,February
O0113979-2,2026-02-11,19:56:00,Norwich City Centre,Delivery,C15957,Returning,mains,Seafood Paella,1,22.0,0.0,22.0,6.82,15.18,Card,,,No,S004,13,4.4,Sunny,Wednesday,February
